,x,y
316,54.13625,56.43637
317,31.522152,56.08546
318,66.60833,56.418724
319,40.409336,56.03376
320,70.27073,56.317398
321,44.22428,55.933876
322,80.49271,56.27837
323,53.149605,55.88254
324,30.802465,55.534164
325,59.176506,55.803677
326,40.52867,55.490437
327,70.580734,55.775887
328,45.640274,55.40287
329,81.90871,55.747364
330,54.069817,55.346825
331,32.10405,55.00207
332,67.11395,55.33461
333,42.402313,54.963776
334,73.674774,55.26082
335,50.488617,54.904465
336,28.408438,54.558624
337,55.104443,54.812195
338,33.74887,54.473236
339,68.568085,54.803967
340,43.818306,54.43277
341,78.86635,54.76567
342,52.552944,54.379616
343,28.87101,54.01856
344,58.312885,54.298214
345,38.749763,53.97628
346,69.564575,54.268974
347,44.58597,53.895596
348,80.47303,54.236465
349,53.16806,53.841
350,29.181025,53.477047
351,58.66104,53.75706
352,39.136055,53.435493
353,69.91273,53.72782
354,45.811283,53.362778
355,81.16441,53.698578
356,53.89759,53.30347
357,30.635159,52.9464
358,66.75104,53.289448
359,42.992825,52.927666
360,71.82451,53.201523
361,51.193542,52.869442
362,28.426895,52.517082
363,58.173874,52.799633
364,39.60231,52.487118
365,70.83663,52.783794
366,46.69705,52.41839
367,28.430588,52.108772
368,67.978806,52.484417
369,44.640106,52.126625
370,28.01354,51.832584
371,67.63804,52.208954
372,44.528156,51.85333
373,27.863451,51.558926
374,67.487946,51.9353
375,44.49248,51.580765
376,27.713364,51.285275
377,67.33786,51.661648
378,44.64749,51.310005
379,27.830236,51.014153
380,67.645424,51.392334
381,44.993183,51.04106
382,28.137796,50.74485
383,67.8767,51.122307
384,45.49143,50.773563
385,28.521626,50.47626
386,68.718185,50.858067
387,46.599865,50.511864
388,29.59193,50.214195
389,69.36897,50.59202
390,51.026234,50.281677
391,30.776642,49.953224
392,72.07918,50.345535
393,51.82958,50.017082
394,34.630955,49.7176
395,74.25545,50.09397
396,54.425365,49.769505
397,39.286144,49.489594
398,81.847206,49.893856
399,57.936443,49.53063
400,43.865067,49.260853
401,83.565834,49.63795
402,67.28251,49.34717
403,45.774384,49.006763
404,29.147816,48.712723
405,68.924866,49.090546
406,51.459282,48.78853
407,31.057137,48.458626
408,74.266525,48.86905
409,56.80094,48.56704
410,39.487907,48.266476
411,83.040535,48.680157
412,66.070724,48.38286
413,45.554176,48.05187
414,28.279276,47.75167
415,68.81906,48.136738
416,51.811127,47.83907
417,35.070152,47.54394
418,77.59306,47.947845
419,57.076515,47.616856
420,43.996704,47.356506
421,83.65934,47.73324
422,66.803955,47.43702
423,45.79161,47.101322
424,28.097204,46.79714
425,68.29376,47.178944
426,47.205147,46.842514
427,29.281918,46.53616
428,68.792,46.911446
429,47.436428,46.572487
430,29.322515,46.26432
431,68.718185,46.63852
432,47.095654,46.29702
433,28.71478,45.986317
434,68.07232,46.360153
435,45.687042,46.011414
436,27.229893,45.699986
437,66.73998,46.07527
438,44.50725,45.727974
439,83.63597,46.099636
440,65.48392,45.791107
441,43.403736,45.445267
442,77.612755,45.7702
443,55.990227,45.428707
444,38.524643,45.12669
445,73.267586,45.456696
446,52.59848,45.12426
447,29.297913,44.766827
448,67.85457,45.133057
449,46.04135,44.78974
450,83.79713,45.148365
451,56.49216,44.752895
